pid	date	area	location	natural_lawson_store	y
p033	201507	東北	ビジネス立地	0	4.8265
p033	201508	東北	ビジネス立地	0	4.2711
p033	201509	東北	ビジネス立地	0	4.3381
p033	201510	東北	ビジネス立地	0	5.0559
p033	201511	東北	ビジネス立地	0	4.9358
p033	201512	東北	ビジネス立地	0	4.8657
p033	201601	東北	ビジネス立地	0	4.7956
p033	201602	東北	ビジネス立地	0	4.2898
p033	201603	東北	ビジネス立地	0	4.2902
p033	201604	東北	ビジネス立地	0	4.4243
p033	201605	東北	ビジネス立地	0	4.0604
p033	201506	東北	住宅立地	0	5.3539
p033	201507	東北	住宅立地	0	4.4899
p033	201508	東北	住宅立地	0	4.2527
p033	201509	東北	住宅立地	0	4.1002
p033	201510	東北	住宅立地	0	5.0151
p033	201511	東北	住宅立地	0	4.4602
p033	201512	東北	住宅立地	0	5.4048
p033	201601	東北	住宅立地	0	4.5068
p033	201602	東北	住宅立地	0	5.2523
p033	201603	東北	住宅立地	0	5.337
p033	201604	東北	住宅立地	0	4.6254
p033	201605	東北	住宅立地	0	3.9985
p033	201506	東北	学校立地	0	6.8279
p033	201507	東北	学校立地	0	7.2684
p033	201508	東北	学校立地	0	4.6253
p033	201509	東北	学校立地	0	5.9469
p033	201510	東北	学校立地	0	6.3875
p033	201511	東北	学校立地	0	5.2863
p033	201512	東北	学校立地	0	8.1494
p033	201601	東北	学校立地	0	8.1495
p033	201602	東北	学校立地	0	7.4888
p033	201603	東北	学校立地	0	5.0659
p033	201604	東北	学校立地	0	1.3216
p033	201605	東北	学校立地	0	3.7443
p033	201506	東北	観光立地	0	6.2134
p033	201507	東北	観光立地	0	5.9093
p033	201508	東北	観光立地	0	5.3829
p033	201509	東北	観光立地	0	5.2432
p033	201510	東北	観光立地	0	5.4017
p033	201511	東北	観光立地	0	5.0523
p033	201512	東北	観光立地	0	5.2998
p033	201601	東北	観光立地	0	5.4431
p033	201602	東北	観光立地	0	5.017
p033	201603	東北	観光立地	0	5.4693
p033	201604	東北	観光立地	0	5.2331
p033	201605	東北	観光立地	0	4.7316
p033	201506	四国	ビジネス立地	0	4.1711
p033	201507	四国	ビジネス立地	0	5.0365
p033	201508	四国	ビジネス立地	0	4.3024
p033	201509	四国	ビジネス立地	0	4.2262
p033	201510	四国	ビジネス立地	0	4.4878
p033	201511	四国	ビジネス立地	0	3.8545
p033	201512	四国	ビジネス立地	0	3.8821
p033	201601	四国	ビジネス立地	0	4.3363
p033	201602	四国	ビジネス立地	0	3.7581
p033	201603	四国	ビジネス立地	0	3.6269
p033	201604	四国	ビジネス立地	0	3.4214
p033	201605	四国	ビジネス立地	0	3.4214
p033	201506	四国	住宅立地	0	3.7444
p033	201507	四国	住宅立地	0	3.5241
p033	201508	四国	住宅立地	0	4.5152
p033	201509	四国	住宅立地	0	3.1938
p033	201510	四国	住宅立地	0	3.3039
p033	201511	四国	住宅立地	0	4.2951
p033	201512	四国	住宅立地	0	3.7444
p033	201601	四国	住宅立地	0	3.9096
p033	201602	四国	住宅立地	0	4.0748
p033	201603	四国	住宅立地	0	3.1387
p033	201604	四国	住宅立地	0	3.1937
p033	201605	四国	住宅立地	0	2.9185
p033	201506	四国	学校立地	0	9.9114
p033	201507	四国	学校立地	0	7.9292
p033	201508	四国	学校立地	0	4.295
p033	201509	四国	学校立地	0	4.4052
p033	201510	四国	学校立地	0	5.2862
p033	201511	四国	学校立地	0	6.828
p033	201512	四国	学校立地	0	7.4887
p033	201601	四国	学校立地	0	6.057
p033	201602	四国	学校立地	0	4.4052
p033	201603	四国	学校立地	0	2.6432
p033	201604	四国	学校立地	0	3.3038
p033	201605	四国	学校立地	0	3.1938
p033	201506	四国	観光立地	0	6.002
p033	201507	四国	観光立地	0	5.2321
p033	201508	四国	観光立地	0	4.2781
p033	201509	四国	観光立地	0	4.6296
p033	201510	四国	観光立地	0	4.658
p033	201511	四国	観光立地	0	4.3844
p033	201512	四国	観光立地	0	4.2847
p033	201601	四国	観光立地	0	5.1324
p033	201602	四国	観光立地	0	4.5631
p033	201603	四国	観光立地	0	5.2535
p033	201604	四国	観光立地	0	4.4259
p033	201605	四国	観光立地	0	4.3428
p033	201506	北海道	ビジネス立地	0	3.608
p033	201507	北海道	ビジネス立地	0	3.6142
p033	201508	北海道	ビジネス立地	0	2.9687
p033	201509	北海道	ビジネス立地	0	3.3997
p033	201510	北海道	ビジネス立地	0	3.3518
p033	201511	北海道	ビジネス立地	0	3.2656
p033	201512	北海道	ビジネス立地	0	3.3039
p033	201601	北海道	ビジネス立地	0	3.3805
p033	201602	北海道	ビジネス立地	0	3.4762
p033	201603	北海道	ビジネス立地	0	3.3135
p033	201604	北海道	ビジネス立地	0	3.3039
p033	201605	北海道	ビジネス立地	0	2.9263
p033	201506	北海道	住宅立地	0	4.1629
p033	201507	北海道	住宅立地	0	3.8876
p033	201508	北海道	住宅立地	0	3.392
p033	201509	北海道	住宅立地	0	3.5351
p033	201510	北海道	住宅立地	0	3.8435
p033	201511	北海道	住宅立地	0	3.6748
p033	201512	北海道	住宅立地	0	3.8255
p033	201601	北海道	住宅立地	0	4.266
p033	201602	北海道	住宅立地	0	3.8951
p033	201603	北海道	住宅立地	0	3.3651
p033	201604	北海道	住宅立地	0	3.1938
p033	201605	北海道	住宅立地	0	3.6796
p033	201506	北海道	学校立地	0	5.7267
p033	201507	北海道	学校立地	0	6.1672
p033	201508	北海道	学校立地	0	4.6255
p033	201509	北海道	学校立地	0	5.9469
p033	201510	北海道	学校立地	0	7.2684
p033	201511	北海道	学校立地	0	5.9468
p033	201512	北海道	学校立地	0	7.0483
p033	201601	北海道	学校立地	0	3.9646
p033	201602	北海道	学校立地	0	3.5242
p033	201603	北海道	学校立地	0	3.3039
p033	201604	北海道	学校立地	0	8.5899
p033	201605	北海道	学校立地	0	6.1672
p033	201506	北海道	観光立地	0	4.6946
p033	201507	北海道	観光立地	0	4.1979
p033	201508	北海道	観光立地	0	3.6861
p033	201509	北海道	観光立地	0	3.5619
p033	201510	北海道	観光立地	0	3.9206
p033	201511	北海道	観光立地	0	3.7696
p033	201512	北海道	観光立地	0	3.8577
p033	201601	北海道	観光立地	0	3.7444
p033	201602	北海道	観光立地	0	3.3542
p033	201603	北海道	観光立地	0	3.7897
p033	201604	北海道	観光立地	0	3.7638
p033	201605	北海道	観光立地	0	3.2845
p033	201506	九州	ビジネス立地	0	6.7524
p033	201507	九州	ビジネス立地	0	6.0448
p033	201508	九州	ビジネス立地	0	5.2984
p033	201509	九州	ビジネス立地	0	4.9268
p033	201510	九州	ビジネス立地	0	5.8832
p033	201511	九州	ビジネス立地	0	5.8368
p033	201512	九州	ビジネス立地	0	6.7932
p033	201601	九州	ビジネス立地	0	6.9902
p033	201602	九州	ビジネス立地	0	6.115
p033	201603	九州	ビジネス立地	0	5.7981
p033	201604	九州	ビジネス立地	0	5.7209
p033	201605	九州	ビジネス立地	0	5.2189
p033	201506	九州	住宅立地	0	6.6196
p033	201507	九州	住宅立地	0	6.447
p033	201508	九州	住宅立地	0	5.31
p033	201509	九州	住宅立地	0	5.7684
p033	201510	九州	住宅立地	0	6.2803
p033	201511	九州	住宅立地	0	5.7684
p033	201512	九州	住宅立地	0	6.2208
p033	201601	九州	住宅立地	0	7.0661
p033	201602	九州	住宅立地	0	6.1017
p033	201603	九州	住宅立地	0	5.9767
p033	201604	九州	住宅立地	0	5.566
p033	201605	九州	住宅立地	0	4.8885
p033	201506	九州	学校立地	0	9.8486
p033	201507	九州	学校立地	0	9.2822
p033	201508	九州	学校立地	0	6.8594
p033	201509	九州	学校立地	0	7.9922
p033	201510	九州	学校立地	0	8.8102
p033	201511	九州	学校立地	0	9.471
p033	201512	九州	学校立地	0	9.4711
p033	201601	九州	学校立地	0	11.5162
p033	201602	九州	学校立地	0	9.5969
p033	201603	九州	学校立地	0	8.5585
p033	201604	九州	学校立地	0	7.7403
p033	201605	九州	学校立地	0	7.6775
p033	201506	九州	観光立地	0	6.0055
p033	201507	九州	観光立地	0	5.6165
p033	201508	九州	観光立地	0	5.1669
p033	201509	九州	観光立地	0	4.7616
p033	201510	九州	観光立地	0	5.2476
p033	201511	九州	観光立地	0	5.268
p033	201512	九州	観光立地	0	5.5294
p033	201601	九州	観光立地	0	6.0158
p033	201602	九州	観光立地	0	5.2839
p033	201603	九州	観光立地	0	6.0662
p033	201604	九州	観光立地	0	5.6808
p033	201605	九州	観光立地	0	5.0889
p033	201506	中部	ビジネス立地	0	5.8532
p033	201507	中部	ビジネス立地	0	5.633
p033	201508	中部	ビジネス立地	0	4.7988
p033	201509	中部	ビジネス立地	0	4.8322
p033	201510	中部	ビジネス立地	0	5.1468
p033	201511	中部	ビジネス立地	0	4.7378
p033	201512	中部	ビジネス立地	0	4.9985
p033	201601	中部	ビジネス立地	0	5.1289
p033	201602	中部	ビジネス立地	0	4.9535
p033	201603	中部	ビジネス立地	0	5.475
p033	201604	中部	ビジネス立地	0	4.8187
p033	201605	中部	ビジネス立地	0	4.4186
p033	201506	中部	住宅立地	0	6.0203
p033	201507	中部	住宅立地	0	5.9669
p033	201508	中部	住宅立地	0	4.819
p033	201509	中部	住宅立地	0	5.3663
p033	201510	中部	住宅立地	0	5.1727
p033	201511	中部	住宅立地	0	5.2395
p033	201512	中部	住宅立地	0	4.9725
p033	201601	中部	住宅立地	0	5.7467
p033	201602	中部	住宅立地	0	6.1939
p033	201603	中部	住宅立地	0	6.3941
p033	201604	中部	住宅立地	0	5.6399
p033	201605	中部	住宅立地	0	5.0793
p033	201506	中部	学校立地	0	6.0937
p033	201507	中部	学校立地	0	5.3595
p033	201508	中部	学校立地	0	3.7444
p033	201509	中部	学校立地	0	5.1394
p033	201510	中部	学校立地	0	5.433
p033	201511	中部	学校立地	0	7.195
p033	201512	中部	学校立地	0	6.4609
p033	201601	中部	学校立地	0	7.2684
p033	201602	中部	学校立地	0	6.0937
p033	201603	中部	学校立地	0	5.8001
p033	201604	中部	学校立地	0	5.947
p033	201605	中部	学校立地	0	4.9192
p033	201506	中部	観光立地	0	6.5729
p033	201507	中部	観光立地	0	6.1459
p033	201508	中部	観光立地	0	5.5754
p033	201509	中部	観光立地	0	5.3954
p033	201510	中部	観光立地	0	5.512
p033	201511	中部	観光立地	0	5.5885
p033	201512	中部	観光立地	0	6.1579
p033	201601	中部	観光立地	0	6.1093
p033	201602	中部	観光立地	0	5.8872
p033	201603	中部	観光立地	0	6.4554
p033	201604	中部	観光立地	0	5.7285
p033	201605	中部	観光立地	0	4.8934
p033	201506	中国	ビジネス立地	0	5.5296
p033	201507	中国	ビジネス立地	0	5.3441
p033	201508	中国	ビジネス立地	0	4.4399
p033	201509	中国	ビジネス立地	0	4.5791
p033	201510	中国	ビジネス立地	0	4.7297
p033	201511	中国	ビジネス立地	0	4.8573
p033	201512	中国	ビジネス立地	0	5.5992
p033	201601	中国	ビジネス立地	0	5.6107
p033	201602	中国	ビジネス立地	0	5.7963
p033	201603	中国	ビジネス立地	0	5.8774
p033	201604	中国	ビジネス立地	0	4.7529
p033	201605	中国	ビジネス立地	0	5.7615
p033	201506	中国	住宅立地	0	5.9714
p033	201507	中国	住宅立地	0	5.4085
p033	201508	中国	住宅立地	0	4.5764
p033	201509	中国	住宅立地	0	4.7233
p033	201510	中国	住宅立地	0	4.552
p033	201511	中国	住宅立地	0	4.1849
p033	201512	中国	住宅立地	0	5.9469
p033	201601	中国	住宅立地	0	6.1672
p033	201602	中国	住宅立地	0	5.2372
p033	201603	中国	住宅立地	0	4.8702
p033	201604	中国	住宅立地	0	4.2338
p033	201605	中国	住宅立地	0	3.8912
p033	201506	中国	学校立地	0	3.0836
p033	201507	中国	学校立地	0	4.8457
p033	201508	中国	学校立地	0	3.3039
p033	201509	中国	学校立地	0	5.5065
p033	201510	中国	学校立地	0	5.066
p033	201511	中国	学校立地	0	4.1849
p033	201512	中国	学校立地	0	7.7089
p033	201601	中国	学校立地	0	3.5241
p033	201602	中国	学校立地	0	2.4229
p033	201603	中国	学校立地	0	4.6253
p033	201604	中国	学校立地	0	5.0659
p033	201605	中国	学校立地	0	6.1671
p033	201506	中国	観光立地	0	6.5816
p033	201507	中国	観光立地	0	6.1597
p033	201508	中国	観光立地	0	5.3384
p033	201509	中国	観光立地	0	5.1247
p033	201510	中国	観光立地	0	5.3486
p033	201511	中国	観光立地	0	5.422
p033	201512	中国	観光立地	0	5.3229
p033	201601	中国	観光立地	0	5.9653
p033	201602	中国	観光立地	0	5.5505
p033	201603	中国	観光立地	0	5.6797
p033	201604	中国	観光立地	0	5.2356
p033	201605	中国	観光立地	0	4.6904
p034	201506	関東	ビジネス立地	0	5.1883
p034	201507	関東	ビジネス立地	0	5.0561
p034	201508	関東	ビジネス立地	0	4.2583
p034	201509	関東	ビジネス立地	0	4.3171
p034	201510	関東	ビジネス立地	0	4.6905
p034	201511	関東	ビジネス立地	0	4.8357
p034	201512	関東	ビジネス立地	0	5.663
p034	201601	関東	ビジネス立地	0	5.4134
p034	201602	関東	ビジネス立地	0	6.1672
p034	201603	関東	ビジネス立地	0	6.0671
p034	201604	関東	ビジネス立地	0	5.5679
p034	201605	関東	ビジネス立地	0	4.5967
p034	201506	関東	ビジネス立地	1	5.3019
p034	201507	関東	ビジネス立地	1	4.9243
p034	201508	関東	ビジネス立地	1	3.4056
p034	201509	関東	ビジネス立地	1	4.4681
p034	201510	関東	ビジネス立地	1	3.8702
p034	201511	関東	ビジネス立地	1	4.7576
p034	201512	関東	ビジネス立地	1	4.6254
p034	201601	関東	ビジネス立地	1	4.1114
p034	201602	関東	ビジネス立地	1	2.2761
p034	201506	関東	住宅立地	0	5.5185
p034	201507	関東	住宅立地	0	5.6802
p034	201508	関東	住宅立地	0	4.9765
p034	201509	関東	住宅立地	0	5.071
p034	201510	関東	住宅立地	0	5.663
p034	201511	関東	住宅立地	0	5.9108
p034	201512	関東	住宅立地	0	6.3703
p034	201601	関東	住宅立地	0	6.5698
p034	201602	関東	住宅立地	0	6.119
p034	201603	関東	住宅立地	0	7.5175
p034	201604	関東	住宅立地	0	6.9441
p034	201605	関東	住宅立地	0	5.9179
p034	201506	関東	住宅立地	1	4.9558
p034	201507	関東	住宅立地	1	3.3039
p034	201508	関東	住宅立地	1	3.5242
p034	201509	関東	住宅立地	1	3.5242
p034	201510	関東	住宅立地	1	4.6254
p034	201511	関東	住宅立地	1	1.5419
p034	201506	関東	学校立地	0	7.3419
p034	201507	関東	学校立地	0	7.6723
p034	201508	関東	学校立地	0	5.1761
p034	201509	関東	学校立地	0	6.1672
p034	201510	関東	学校立地	0	7.0482
p034	201511	関東	学校立地	0	7.0849
p034	201512	関東	学校立地	0	9.1406
p034	201601	関東	学校立地	0	10.352
p034	201602	関東	学校立地	0	7.8558
p034	201603	関東	学校立地	0	8.9204
p034	201604	関東	学校立地	0	7.3418
p034	201605	関東	学校立地	0	8.5459
p034	201506	関東	観光立地	0	5.624
p034	201507	関東	観光立地	0	5.9747
p034	201508	関東	観光立地	0	5.6809
p034	201509	関東	観光立地	0	5.6356
p034	201510	関東	観光立地	0	6.4065
p034	201511	関東	観光立地	0	6.2399
p034	201512	関東	観光立地	0	7.5015
p034	201601	関東	観光立地	0	6.6141
p034	201602	関東	観光立地	0	6.5451
p034	201603	関東	観光立地	0	8.4638
p034	201604	関東	観光立地	0	7.3489
p034	201605	関東	観光立地	0	6.4298
p034	201506	関東	観光立地	1	4.0198
p034	201507	関東	観光立地	1	3.1937
p034	201508	関東	観光立地	1	2.6982
p034	201509	関東	観光立地	1	2.6431
p034	201510	関東	観光立地	1	3.9096
p034	201511	関東	観光立地	1	4.8457
p034	201512	関東	観光立地	1	4.4051
p034	201601	関東	観光立地	1	5.0659
p034	201602	関東	観光立地	1	1.1014
p034	201506	近畿	ビジネス立地	0	5.7177
p034	201507	近畿	ビジネス立地	0	5.7177
p034	201508	近畿	ビジネス立地	0	5.0075
p034	201509	近畿	ビジネス立地	0	5.2345
p034	201510	近畿	ビジネス立地	0	5.8107
p034	201511	近畿	ビジネス立地	0	6.1245
p034	201512	近畿	ビジネス立地	0	6.3537
p034	201601	近畿	ビジネス立地	0	6.8938
p034	201602	近畿	ビジネス立地	0	6.5664
p034	201603	近畿	ビジネス立地	0	7.4047
p034	201604	近畿	ビジネス立地	0	6.4774
p034	201605	近畿	ビジネス立地	0	5.421
p034	201506	近畿	住宅立地	0	5.2233
p034	201507	近畿	住宅立地	0	4.8911
p034	201508	近畿	住宅立地	0	4.7093
p034	201509	近畿	住宅立地	0	4.9331
p034	201510	近畿	住宅立地	0	5.1498
p034	201511	近畿	住宅立地	0	5.7442
p034	201512	近畿	住宅立地	0	5.9612
p034	201601	近畿	住宅立地	0	6.2057
p034	201602	近畿	住宅立地	0	5.884
p034	201603	近畿	住宅立地	0	6.9433
p034	201604	近畿	住宅立地	0	6.4656
p034	201605	近畿	住宅立地	0	5.3911
p034	201506	近畿	学校立地	0	7.5866
p034	201507	近畿	学校立地	0	8.1984
p034	201508	近畿	学校立地	0	6.0204
p034	201509	近畿	学校立地	0	5.8001
p034	201510	近畿	学校立地	0	7.66
p034	201511	近畿	学校立地	0	7.6111
p034	201512	近畿	学校立地	0	7.9782
p034	201601	近畿	学校立地	0	8.8347
p034	201602	近畿	学校立地	0	7.8803
p034	201603	近畿	学校立地	0	8.6634
p034	201604	近畿	学校立地	0	9.2263
p034	201605	近畿	学校立地	0	7.9292
p034	201506	近畿	観光立地	0	5.8893
p034	201507	近畿	観光立地	0	5.9352
p034	201508	近畿	観光立地	0	5.4207
p034	201509	近畿	観光立地	0	5.6056
p034	201510	近畿	観光立地	0	6.2412
p034	201511	近畿	観光立地	0	6.4093
p034	201512	近畿	観光立地	0	7.0869
p034	201601	近畿	観光立地	0	7.1222
p034	201602	近畿	観光立地	0	6.838
p034	201603	近畿	観光立地	0	7.7443
p034	201604	近畿	観光立地	0	7.2197
p034	201605	近畿	観光立地	0	6.3219
p034	201506	東北	ビジネス立地	0	4.1497
p034	201507	東北	ビジネス立地	0	3.7708
p034	201508	東北	ビジネス立地	0	3.621
p034	201509	東北	ビジネス立地	0	3.762
p034	201510	東北	ビジネス立地	0	4.643
p034	201511	東北	ビジネス立地	0	4.5461
p034	201512	東北	ビジネス立地	0	4.828
p034	201601	東北	ビジネス立地	0	4.7399
p034	201602	東北	ビジネス立地	0	4.4404
p034	201603	東北	ビジネス立地	0	5.2069
p034	201604	東北	ビジネス立地	0	4.9897
p034	201605	東北	ビジネス立地	0	3.8291
p034	201506	東北	住宅立地	0	4.4969
p034	201507	東北	住宅立地	0	4.295
p034	201508	東北	住宅立地	0	4.0381
p034	201509	東北	住宅立地	0	4.5887
p034	201510	東北	住宅立地	0	4.4235
p034	201511	東北	住宅立地	0	4.9742
p034	201512	東北	住宅立地	0	5.378
p034	201601	東北	住宅立地	0	5.5065
p034	201602	東北	住宅立地	0	4.7906
p034	201603	東北	住宅立地	0	6.4792
p034	201604	東北	住宅立地	0	5.5982
p034	201605	東北	住宅立地	0	4.5887
p034	201506	東北	学校立地	0	3.7444
p034	201507	東北	学校立地	0	5.0659
p034	201508	東北	学校立地	0	3.9648
p034	201509	東北	学校立地	0	3.5242
p034	201510	東北	学校立地	0	4.4051
p034	201511	東北	学校立地	0	5.0659
p034	201512	東北	学校立地	0	7.0481
p034	201601	東北	学校立地	0	8.3697
p034	201602	東北	学校立地	0	7.7089
p034	201603	東北	学校立地	0	7.9294
p034	201604	東北	学校立地	0	9.6913
p034	201605	東北	学校立地	0	5.7266
p034	201506	東北	観光立地	0	5.1004
p034	201507	東北	観光立地	0	4.8563
p034	201508	東北	観光立地	0	5.1747
p034	201509	東北	観光立地	0	5.1243
p034	201510	東北	観光立地	0	5.3127
p034	201511	東北	観光立地	0	5.7957
p034	201512	東北	観光立地	0	5.8583
p034	201601	東北	観光立地	0	6.0437
p034	201602	東北	観光立地	0	5.4447
p034	201603	東北	観光立地	0	6.5647
p034	201604	東北	観光立地	0	5.9926
p034	201605	東北	観光立地	0	5.5038
p034	201506	四国	ビジネス立地	0	5.4789
p034	201507	四国	ビジネス立地	0	5.7129
p034	201508	四国	ビジネス立地	0	4.9696
p034	201509	四国	ビジネス立地	0	4.5291
p034	201510	四国	ビジネス立地	0	4.942
p034	201511	四国	ビジネス立地	0	5.3825
p034	201512	四国	ビジネス立地	0	5.6578
p034	201601	四国	ビジネス立地	0	6.181
p034	201602	四国	ビジネス立地	0	4.9421
p034	201603	四国	ビジネス立地	0	7.0069
p034	201604	四国	ビジネス立地	0	5.9607
p034	201605	四国	ビジネス立地	0	5.1623
p034	201506	四国	住宅立地	0	3.5242
p034	201507	四国	住宅立地	0	4.1298
p034	201508	四国	住宅立地	0	3.5792
p034	201509	四国	住宅立地	0	3.6342
p034	201510	四国	住宅立地	0	3.4691
p034	201511	四国	住宅立地	0	3.7444
p034	201512	四国	住宅立地	0	3.359
p034	201601	四国	住宅立地	0	3.8546
p034	201602	四国	住宅立地	0	2.9185
p034	201603	四国	住宅立地	0	4.5153
p034	201604	四国	住宅立地	0	3.9646
p034	201605	四国	住宅立地	0	4.4052
p034	201506	四国	学校立地	0	9.2507
p034	201507	四国	学校立地	0	11.7836
p034	201508	四国	学校立地	0	9.3609
p034	201509	四国	学校立地	0	9.3609
p034	201510	四国	学校立地	0	9.6912
p034	201511	四国	学校立地	0	10.352
p034	201512	四国	学校立地	0	11.2329
p034	201601	四国	学校立地	0	12.3343
p034	201602	四国	学校立地	0	12.6646
p034	201603	四国	学校立地	0	9.2508
p034	201604	四国	学校立地	0	12.3343
p034	201605	四国	学校立地	0	9.1406
p034	201506	四国	観光立地	0	5.166
p034	201507	四国	観光立地	0	4.7976
p034	201508	四国	観光立地	0	4.5653
p034	201509	四国	観光立地	0	4.5093
p034	201510	四国	観光立地	0	4.6094
p034	201511	四国	観光立地	0	4.9558
p034	201512	四国	観光立地	0	5.3373
p034	201601	四国	観光立地	0	5.8879
p034	201602	四国	観光立地	0	5.3609
p034	201603	四国	観光立地	0	6.4779
p034	201604	四国	観光立地	0	5.8132
p034	201605	四国	観光立地	0	5.5309
p034	201506	北海道	ビジネス立地	0	5.2962
p034	201507	北海道	ビジネス立地	0	4.8562
p034	201508	北海道	ビジネス立地	0	4.7656
p034	201509	北海道	ビジネス立地	0	4.4052
p034	201510	北海道	ビジネス立地	0	5.4063
p034	201511	北海道	ビジネス立地	0	4.9858
p034	201512	北海道	ビジネス立地	0	5.5465
p034	201601	北海道	ビジネス立地	0	5.6966
p034	201602	北海道	ビジネス立地	0	6.335
p034	201603	北海道	ビジネス立地	0	6.7231
p034	201604	北海道	ビジネス立地	0	5.7372
p034	201605	北海道	ビジネス立地	0	5.2442
p034	201506	北海道	住宅立地	0	6.0791
p034	201507	北海道	住宅立地	0	5.3633
p034	201508	北海道	住宅立地	0	4.9888
p034	201509	北海道	住宅立地	0	4.9117
p034	201510	北海道	住宅立地	0	6.1341
p034	201511	北海道	住宅立地	0	6.2773
p034	201512	北海道	住宅立地	0	5.9029
p034	201601	北海道	住宅立地	0	6.6628
p034	201602	北海道	住宅立地	0	6.3984
p034	201603	北海道	住宅立地	0	6.9271
p034	201604	北海道	住宅立地	0	6.3213
p034	201605	北海道	住宅立地	0	5.5945
p034	201506	北海道	学校立地	0	12.1141
p034	201507	北海道	学校立地	0	11.0128
p034	201508	北海道	学校立地	0	8.8101
p034	201509	北海道	学校立地	0	7.9292
p034	201510	北海道	学校立地	0	13.4356
p034	201511	北海道	学校立地	0	9.0305
p034	201512	北海道	学校立地	0	9.2507
p034	201601	北海道	学校立地	0	9.9115
p034	201602	北海道	学校立地	0	10.7925
p034	201603	北海道	学校立地	0	9.2508
p034	201604	北海道	学校立地	0	9.6912
p034	201605	北海道	学校立地	0	11.2329
p034	201506	北海道	観光立地	0	6.467
p034	201507	北海道	観光立地	0	6.0754
p034	201508	北海道	観光立地	0	5.2372
p034	201509	北海道	観光立地	0	5.28
p034	201510	北海道	観光立地	0	6.3202
p034	201511	北海道	観光立地	0	6.4058
p034	201512	北海道	観光立地	0	6.2835
p034	201601	北海道	観光立地	0	7.293
p034	201602	北海道	観光立地	0	6.4486
p034	201603	北海道	観光立地	0	7.4826
p034	201604	北海道	観光立地	0	6.5832
p034	201605	北海道	観光立地	0	6.2994
p034	201506	九州	ビジネス立地	0	6.6251
p034	201507	九州	ビジネス立地	0	7.1004
p034	201508	九州	ビジネス立地	0	6.4338
p034	201509	九州	ビジネス立地	0	6.0281
p034	201510	九州	ビジネス立地	0	6.3237
p034	201511	九州	ビジネス立地	0	6.3932
p034	201512	九州	ビジネス立地	0	6.7816
p034	201601	九州	ビジネス立地	0	7.7032
p034	201602	九州	ビジネス立地	0	7.1911
p034	201603	九州	ビジネス立地	0	7.9352
p034	201604	九州	ビジネス立地	0	7.2746
p034	201605	九州	ビジネス立地	0	6.8035
p034	201506	九州	住宅立地	0	5.6612
p034	201507	九州	住宅立地	0	5.8874
p034	201508	九州	住宅立地	0	5.2028
p034	201509	九州	住宅立地	0	5.1195
p034	201510	九州	住宅立地	0	5.941
p034	201511	九州	住宅立地	0	6.191
p034	201512	九州	住宅立地	0	7.0065
p034	201601	九州	住宅立地	0	7.7983
p034	201602	九州	住宅立地	0	7.3875
p034	201603	九州	住宅立地	0	8.5662
p034	201604	九州	住宅立地	0	7.5245
p034	201605	九州	住宅立地	0	6.4648
p034	201506	九州	学校立地	0	13.4985
p034	201507	九州	学校立地	0	13.8132
p034	201508	九州	学校立地	0	13.2153
p034	201509	九州	学校立地	0	12.177
p034	201510	九州	学校立地	0	12.8062
p034	201511	九州	学校立地	0	13.5929
p034	201512	九州	学校立地	0	14.9144
p034	201601	九州	学校立地	0	16.2045
p034	201602	九州	学校立地	0	14.1907
p034	201603	九州	学校立地	0	13.7817
p034	201604	九州	学校立地	0	14.5684
p034	201605	九州	学校立地	0	13.3412
p034	201506	九州	観光立地	0	5.9941
p034	201507	九州	観光立地	0	6.3515
p034	201508	九州	観光立地	0	5.9245
p034	201509	九州	観光立地	0	5.3671
p034	201510	九州	観光立地	0	5.8301
p034	201511	九州	観光立地	0	6.2122
p034	201512	九州	観光立地	0	6.819
p034	201601	九州	観光立地	0	7.7944
p034	201602	九州	観光立地	0	6.828
p034	201603	九州	観光立地	0	7.8438
p034	201604	九州	観光立地	0	7.1134
p034	201605	九州	観光立地	0	6.3511
p034	201506	中部	ビジネス立地	0	5.1048
p034	201507	中部	ビジネス立地	0	4.6427
p034	201508	中部	ビジネス立地	0	4.4872
p034	201509	中部	ビジネス立地	0	4.6081
p034	201510	中部	ビジネス立地	0	5.0055
p034	201511	中部	ビジネス立地	0	5.4287
p034	201512	中部	ビジネス立地	0	5.5549
p034	201601	中部	ビジネス立地	0	5.3611
p034	201602	中部	ビジネス立地	0	5.4536
p034	201603	中部	ビジネス立地	0	5.8192
p034	201604	中部	ビジネス立地	0	5.9249
p034	201605	中部	ビジネス立地	0	4.9382
p034	201506	中部	住宅立地	0	5.1794
p034	201507	中部	住宅立地	0	5.4597
p034	201508	中部	住宅立地	0	4.5253
p034	201509	中部	住宅立地	0	4.7989
p034	201510	中部	住宅立地	0	5.1594
p034	201511	中部	住宅立地	0	5.8735
p034	201512	中部	住宅立地	0	5.9069
p034	201601	中部	住宅立地	0	6.294
p034	201602	中部	住宅立地	0	5.7601
p034	201603	中部	住宅立地	0	6.9348
p034	201604	中部	住宅立地	0	6.0337
p034	201605	中部	住宅立地	0	5.1994
p034	201506	中部	学校立地	0	11.233
p034	201507	中部	学校立地	0	8.4431
p034	201508	中部	学校立地	0	5.8001
p034	201509	中部	学校立地	0	6.6811
p034	201510	中部	学校立地	0	8.2963
p034	201511	中部	学校立地	0	8.2963
p034	201512	中部	学校立地	0	8.3698
